CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipLevel,Country,SignupDate
9811,65.0,Female,66026.24,33.0,Platinum,Australia,2021-01-23
9812,34.0,Male,41372.56,83.0,,Germany,2020-02-18
9813,,Female,86366.72,99.0,Basic,Canada,2015-02-26
9814,58.0,Female,,41.0,Basic,Germany,2020-10-18
9815,23.0,,65669.49,8.0,Platinum,UK,2022-11-17
9816,41.0,Female,33168.41,26.0,Silver,UK,2019-02-17
9817,44.0,Male,37577.97,19.0,Platinum,USA,2021-03-28
9818,37.0,Male,48399.05,59.0,Basic,Germany,2021-12-11
9819,42.0,Male,72757.77,9.0,Basic,,2015-03-27
9820,19.0,Female,69886.36,99.0,Silver,UK,2019-02-08
9821,26.0,Male,76280.85,7.0,Basic,Germany,2018-10-17
9822,45.0,Female,37354.04,68.0,Platinum,UK,2016-01-29
9823,55.0,Female,67603.04,6.0,,Australia,2016-06-24
9824,20.0,,51601.54,98.0,Silver,,2018-04-25
9825,37.0,Female,47878.43,61.0,Basic,Canada,2018-01-06
9826,23.0,Male,51941.59,16.0,Basic,USA,2016-09-29
9827,56.0,Female,58252.98,74.0,Gold,Australia,2017-01-23
9828,50.0,Male,69915.67,36.0,Gold,France,2016-12-23
9829,18.0,Female,76842.08,14.0,Gold,Canada,2016-04-20
9830,54.0,Female,67816.08,7.0,Basic,Canada,2021-11-01
9831,23.0,Female,69499.06,66.0,Gold,UK,2021-09-29
9832,62.0,Male,87345.74,31.0,Basic,USA,2021-09-20
9833,51.0,,,29.0,Basic,USA,2018-01-26
9834,64.0,Male,56792.48,59.0,Basic,France,2022-07-31
9835,32.0,,68716.57,81.0,Silver,USA,2021-02-21
9836,62.0,Male,85614.69,80.0,Basic,Germany,2022-09-08
9837,43.0,Female,46944.59,71.0,Basic,France,2021-12-05
9838,31.0,Female,53535.95,79.0,Basic,France,2019-10-22
9839,24.0,Male,81751.92,28.0,Gold,France,2022-09-11
9840,63.0,Male,55642.91,60.0,Silver,Canada,2019-06-28
9841,48.0,Female,71464.35,6.0,Basic,Australia,2015-01-18
9842,41.0,Female,79336.31,,Basic,Australia,2021-09-26
9843,48.0,Male,41162.69,27.0,Platinum,,2018-05-13
9844,46.0,Male,53873.66,53.0,,USA,2020-07-19
9845,59.0,Female,78070.34,98.0,Silver,Germany,2021-10-12
9846,49.0,,58103.6,78.0,Platinum,USA,2016-09-23
9847,34.0,,29721.11,17.0,Silver,Australia,2017-09-06
9848,31.0,Female,,74.0,Basic,,2019-01-30
9849,57.0,Female,71916.94,62.0,Basic,France,2018-02-16
9850,,Male,79147.4,66.0,Basic,USA,2018-04-24
9851,65.0,Female,60762.68,78.0,Basic,France,2017-12-22
9852,41.0,Male,67256.72,56.0,Basic,Canada,2021-07-28
9853,62.0,Female,54464.1,21.0,Silver,Germany,2020-08-24
9854,44.0,Female,73547.76,99.0,Silver,Canada,2017-03-12
9855,42.0,Male,81377.93,92.0,Silver,USA,2020-05-09
9856,49.0,Female,71523.0,63.0,Gold,Canada,2021-11-16
9857,69.0,Female,58227.5,36.0,Basic,USA,2021-06-15
9858,35.0,Other,66511.67,41.0,Basic,UK,2015-05-23
9859,63.0,Male,74287.32,45.0,Platinum,Australia,2021-09-17
9860,35.0,Male,60415.53,53.0,Basic,,2016-03-28
9861,54.0,Other,72007.94,64.0,Silver,Australia,2020-01-13
9862,43.0,Female,65554.63,84.0,Silver,France,2022-11-13
9863,26.0,Female,81290.37,7.0,Basic,UK,2022-03-25
9864,52.0,Male,70502.06,22.0,Basic,Germany,2018-09-20
9865,25.0,,52521.64,92.0,Basic,France,2020-01-20
9866,37.0,Male,81067.41,20.0,Basic,USA,2022-03-18
9867,59.0,Female,,32.0,Basic,UK,2019-11-01
9868,39.0,Female,57903.96,19.0,Silver,France,2015-05-02
9869,36.0,Female,39689.94,28.0,Gold,Germany,2018-01-28
9870,47.0,Male,63470.68,89.0,Basic,Canada,2019-11-04
9871,45.0,,87523.33,86.0,Gold,USA,2020-02-10
9872,52.0,Female,19059.36,66.0,Gold,UK,2019-11-24
9873,60.0,Female,19654.3,85.0,Basic,Canada,2021-11-04
9874,28.0,Female,71510.09,70.0,Silver,Canada,2021-04-12
9875,48.0,Male,63542.58,97.0,Basic,UK,2021-09-15
9876,66.0,Male,70085.76,42.0,Silver,UK,2018-07-24
9877,65.0,Male,52104.21,54.0,Basic,Germany,2020-09-20
9878,56.0,Female,27873.34,67.0,Silver,UK,2019-07-23
9879,,Male,47520.22,64.0,Silver,UK,2021-08-23
9880,,Female,83400.08,24.0,Basic,Canada,2020-10-10
9881,40.0,Female,53226.16,12.0,Silver,USA,2015-12-12
9882,36.0,,53356.07,69.0,Basic,Canada,2020-06-24
9883,29.0,Male,20559.0,86.0,Basic,Canada,2017-06-17
9884,32.0,Female,32932.8,84.0,Gold,,2021-08-27
9885,48.0,Male,76652.51,,Platinum,Canada,2017-12-04
9886,60.0,Male,56108.58,68.0,Silver,USA,2022-03-30
9887,54.0,Female,74868.03,26.0,Gold,USA,2022-09-22
9888,54.0,Female,48694.51,16.0,Silver,France,2015-05-28
9889,32.0,,37983.27,84.0,Gold,France,2018-04-23
9890,46.0,Male,56086.15,100.0,Platinum,France,2021-06-18
9891,67.0,Female,51405.7,19.0,Gold,Canada,2021-03-19
9892,60.0,Male,47503.65,31.0,Platinum,Australia,2016-10-10
9893,43.0,Male,47894.86,3.0,Basic,Australia,2017-06-29
9894,61.0,Male,57975.93,79.0,Basic,UK,2019-09-15
9895,19.0,Male,52626.47,55.0,Silver,Australia,2019-01-11
9896,37.0,Female,46015.98,11.0,,Canada,2020-11-27
9897,32.0,Female,87070.72,16.0,Basic,USA,2020-11-23
9898,69.0,Female,66869.33,47.0,Basic,UK,2017-06-18
9899,21.0,Female,62377.24,39.0,Basic,Canada,2017-02-25
9900,39.0,Male,59001.82,52.0,Gold,UK,2022-08-30
9901,67.0,Male,69984.22,1.0,Gold,Canada,2018-01-01
9902,55.0,Female,67977.35,32.0,,USA,2016-07-10
9903,40.0,Female,44485.81,72.0,Basic,Australia,2018-04-30
9904,43.0,Male,37015.95,19.0,Silver,Australia,2020-05-02
9905,68.0,Male,25888.73,59.0,Basic,UK,2020-02-16
9906,28.0,Male,86878.97,90.0,Basic,Germany,2017-12-14
9907,45.0,Male,53320.35,41.0,Gold,UK,2022-07-11
9908,19.0,Male,68880.89,85.0,Silver,Canada,2016-12-21
9909,25.0,Male,63030.92,86.0,Silver,Germany,2016-02-14
9910,,Male,73688.38,11.0,Gold,Australia,2019-08-15
9911,28.0,Male,59031.93,71.0,Silver,USA,2016-10-10
9912,54.0,Male,40080.46,70.0,Basic,Canada,2017-05-24
9913,35.0,Other,44443.25,25.0,Gold,USA,2020-09-20
9914,67.0,Female,54738.63,96.0,,USA,2020-10-02
9915,31.0,Female,36220.95,33.0,Gold,UK,2019-06-03
9916,27.0,Other,47185.09,95.0,Silver,Australia,2019-09-11
9917,52.0,Other,42017.66,16.0,Silver,Australia,2022-04-15
9918,26.0,Male,55069.7,36.0,Basic,Germany,2015-11-18
9919,52.0,Male,52559.52,17.0,Silver,Australia,2018-04-01
9920,28.0,Female,61792.23,45.0,Basic,France,2015-07-01
9921,61.0,Female,72817.01,26.0,Platinum,USA,2021-08-28
9922,,Male,56360.77,23.0,Basic,Germany,2020-01-27
9923,20.0,Female,37463.85,100.0,Silver,Germany,2021-11-26
9924,56.0,Male,29274.94,45.0,Silver,France,2017-08-30
9925,31.0,Male,62434.77,47.0,Gold,France,2019-05-13
9926,45.0,Male,50017.51,,Gold,Canada,2020-01-03
9927,28.0,Male,57639.58,11.0,Silver,USA,2019-03-21
9928,56.0,Male,64943.12,30.0,Basic,Australia,2022-02-07
9929,42.0,Female,81647.66,25.0,Basic,Australia,2017-06-02
9930,38.0,Male,33787.42,98.0,Gold,France,2018-01-17
9931,27.0,Male,44813.14,21.0,Gold,France,2018-08-29
9932,60.0,Male,58721.49,2.0,Basic,Australia,2021-12-05
9933,32.0,Female,42897.1,67.0,Basic,Australia,2015-11-11
9934,36.0,Other,37664.16,5.0,Basic,UK,2019-01-23
9935,65.0,Male,79643.66,45.0,Silver,USA,2021-08-08
9936,39.0,Male,44280.64,66.0,Basic,Canada,2021-07-28
9937,38.0,Male,40362.22,95.0,Gold,Germany,2020-08-30
9938,69.0,Female,,64.0,Silver,USA,2020-10-08
9939,61.0,Male,76289.91,23.0,Gold,France,2021-09-26
9940,49.0,Male,49569.28,78.0,Silver,USA,2022-08-25
9941,67.0,Male,39215.76,18.0,Basic,UK,2019-06-05
9942,40.0,Male,47397.57,75.0,Silver,France,2021-07-19
9943,30.0,Female,59277.44,58.0,Platinum,Germany,2017-08-12
9944,22.0,Male,73376.56,60.0,Gold,Canada,2020-05-30
9945,21.0,Male,,15.0,Basic,UK,2016-06-28
9946,45.0,Female,48333.46,85.0,Basic,UK,2021-02-26
9947,31.0,,52033.14,69.0,Platinum,UK,2019-06-09
9948,25.0,Male,91543.26,67.0,Gold,Canada,2015-07-17
9949,26.0,Other,74935.27,82.0,Gold,France,2017-09-30
9950,68.0,Female,,,Platinum,UK,2018-10-11
9951,52.0,Male,25572.71,38.0,Silver,UK,2018-07-21
9952,54.0,Male,53117.57,26.0,,Canada,2020-10-22
9953,38.0,Male,40100.71,96.0,Basic,USA,2019-06-12
9954,35.0,Male,47059.78,64.0,Basic,Canada,2020-05-08
9955,50.0,Male,,77.0,Basic,Australia,2021-11-20
9956,25.0,Female,56531.88,64.0,Basic,Australia,2018-01-06
9957,68.0,Female,61046.39,74.0,Basic,Germany,2015-07-05
9958,66.0,Male,49026.29,1.0,Gold,Germany,2018-11-12
9959,34.0,Male,,42.0,Silver,Australia,2017-12-19
9960,60.0,,57316.03,11.0,Silver,France,2021-07-10
9961,48.0,Female,52525.82,69.0,Silver,Australia,2015-02-04
9962,51.0,Female,31536.91,1.0,Basic,Germany,2017-12-20
9963,23.0,Male,69113.56,65.0,Platinum,UK,2018-04-08
9964,39.0,Female,,,Basic,Australia,2017-01-24
9965,31.0,Male,55958.22,50.0,Basic,Canada,2020-07-05
9966,20.0,Female,56702.3,,Basic,Germany,2022-09-21
9967,29.0,Male,59768.39,76.0,Silver,UK,2020-01-14
9968,,Male,62190.65,92.0,Basic,France,2022-08-06
9969,29.0,Male,40431.03,60.0,Gold,Canada,2017-09-05
9970,,,64685.38,37.0,Basic,Canada,2019-03-19
9971,19.0,Female,54838.0,23.0,Platinum,USA,2016-10-16
9972,19.0,Other,76266.64,5.0,Gold,France,2019-10-02
9973,32.0,Male,72224.69,87.0,,Australia,2020-03-19
9974,40.0,Male,79841.44,88.0,Silver,Germany,2017-07-28
9975,,Male,45924.52,81.0,Silver,France,2016-11-08
9976,34.0,Female,79299.98,4.0,Platinum,Australia,2017-03-08
9977,49.0,Female,61411.12,17.0,Basic,Germany,2022-03-11
9978,24.0,Female,70352.82,30.0,,UK,2018-05-25
9979,47.0,Female,70115.71,54.0,Basic,Canada,2016-08-13
9980,45.0,Female,66885.82,89.0,Platinum,France,2022-10-03
9981,31.0,Female,43676.64,81.0,Silver,Australia,2022-11-27
9982,61.0,Male,74326.21,78.0,Basic,UK,2021-03-01
9983,47.0,Female,65275.18,23.0,Basic,UK,2018-05-26
9984,34.0,Female,37903.72,24.0,Gold,UK,2016-11-28
9985,49.0,Female,52744.79,17.0,Basic,France,2016-01-26
9986,63.0,Female,41803.78,59.0,Basic,Australia,2016-11-22
9987,23.0,Male,38606.89,52.0,Silver,France,2017-05-11
9988,68.0,Male,72799.86,46.0,Platinum,France,2018-01-10
9989,41.0,Female,37809.4,81.0,Basic,France,2015-03-15
9990,23.0,,40183.23,78.0,Gold,France,2018-03-27
9991,44.0,Male,89673.34,59.0,Basic,Canada,2016-07-05
9992,,Female,53281.71,79.0,Basic,USA,2017-10-17
9993,41.0,Male,69864.91,19.0,Gold,France,2019-04-06
9994,54.0,Male,76872.47,69.0,Silver,Canada,2017-12-25
9995,41.0,Female,71613.2,,Silver,Germany,2018-04-01
9996,55.0,Male,62243.59,97.0,Silver,Germany,2018-05-28
9997,51.0,Male,59441.04,6.0,Silver,Canada,2015-08-14
9998,57.0,Male,68064.1,25.0,Silver,Canada,2018-06-27
9999,,Male,56630.06,47.0,,Australia,2015-05-12
10000,32.0,Male,70423.3,17.0,Silver,Germany,2022-11-17
10001,28.0,Female,56115.62,33.0,Gold,Germany,2020-07-09
10002,39.0,,57816.96,11.0,Gold,France,2022-02-13
10003,41.0,Male,88226.4,33.0,Silver,Australia,2017-03-27
10004,18.0,Other,52794.15,28.0,Basic,USA,2020-12-13
10005,35.0,Female,60288.62,41.0,Basic,USA,2020-05-04
10006,61.0,Male,66458.44,59.0,Gold,UK,2021-02-26
10007,,Female,67421.9,5.0,Basic,Germany,2016-06-29
10008,60.0,Female,64392.94,85.0,Basic,USA,2021-10-08
10009,45.0,Female,41244.15,30.0,Gold,Australia,2018-08-13
10010,57.0,Female,62430.65,46.0,Gold,USA,2017-02-02
10011,24.0,Male,63642.43,90.0,Silver,France,2020-03-12
10012,40.0,Male,77099.4,56.0,Silver,France,2016-04-13
10013,38.0,Male,,3.0,Basic,,2015-03-03
10014,51.0,Female,78087.91,85.0,Platinum,Australia,2022-03-13
10015,28.0,Female,44951.92,,Platinum,France,2015-06-26
10016,,Male,45059.69,7.0,Platinum,Germany,2015-11-26
10017,59.0,Male,64921.5,26.0,Silver,France,2017-10-13
10018,52.0,Other,76992.78,44.0,Basic,Canada,2017-02-11
10019,69.0,Male,56993.49,56.0,Silver,France,2022-04-23
10020,46.0,Male,,55.0,Silver,Australia,2017-01-21
10021,59.0,Female,35977.99,13.0,Basic,Germany,2018-11-13
10022,45.0,Male,65445.44,78.0,Basic,Australia,2016-10-03
10023,35.0,Male,58306.29,25.0,Gold,France,2022-03-07
10024,31.0,Male,53490.81,81.0,Gold,France,2018-04-02
10025,35.0,Female,73577.85,16.0,Basic,UK,2022-02-04
10026,45.0,Male,58698.08,92.0,Platinum,France,2020-10-25
10027,,Female,60013.3,41.0,Basic,Australia,2020-02-05
10028,25.0,Male,73498.11,82.0,Gold,UK,2022-03-07
10029,59.0,Female,92861.04,4.0,Silver,Germany,2019-11-23
10030,62.0,Male,53333.06,40.0,Silver,Canada,2016-05-22
10031,25.0,Male,46856.4,51.0,Platinum,Canada,2015-08-12
10032,21.0,Female,45164.12,,Silver,USA,2016-06-23
10033,44.0,Male,67152.36,55.0,Gold,UK,2021-01-16
10034,53.0,Female,43642.22,33.0,Basic,Australia,2016-02-29
10035,22.0,Male,54401.66,39.0,Basic,USA,2016-09-22
10036,50.0,Male,55720.8,24.0,Basic,Australia,2018-04-28
10037,66.0,Female,83345.99,83.0,,UK,2019-05-07
10038,51.0,Female,77892.9,63.0,Silver,Germany,2021-12-16
10039,47.0,Male,36949.27,60.0,Gold,France,2019-04-07
10040,25.0,Female,83772.36,98.0,Silver,UK,2021-06-12
10041,56.0,Male,41757.73,94.0,Basic,UK,2017-04-16
10042,64.0,Male,62404.37,52.0,,,2019-11-04
10043,43.0,Male,47481.85,49.0,Silver,USA,2017-02-26
10044,54.0,Male,54175.43,95.0,Platinum,Canada,2019-01-04
10045,51.0,Male,45293.87,66.0,Basic,Canada,2017-12-13
10046,24.0,Female,85132.84,41.0,Silver,Canada,2022-05-14
10047,57.0,Female,57898.57,15.0,Gold,Germany,2015-12-05
10048,45.0,Male,63383.85,57.0,Basic,UK,2016-09-23
10049,56.0,Female,43915.86,49.0,Silver,Canada,2016-09-04
10050,56.0,Male,38774.03,59.0,Silver,UK,2018-03-26
10051,45.0,Male,53337.83,74.0,,Australia,2019-02-28
10052,31.0,Male,67821.9,6.0,Silver,France,2017-08-20
10053,67.0,Male,58178.22,97.0,Gold,Canada,2020-12-30
10054,55.0,Female,74618.09,64.0,Silver,Canada,2015-09-06
10055,21.0,Male,61862.56,23.0,Basic,Australia,2020-11-26
10056,59.0,Female,,42.0,Basic,Canada,2022-02-13
10057,35.0,Female,68026.69,69.0,Gold,Australia,2020-04-01
10058,61.0,Female,61504.49,40.0,Silver,UK,2018-04-15
10059,65.0,,74160.44,31.0,Silver,France,2019-05-16
10060,42.0,Male,68328.16,14.0,Platinum,Germany,2017-12-31
10061,24.0,Male,73664.47,70.0,Silver,Australia,2018-06-13
10062,55.0,Female,70746.85,97.0,Basic,Germany,2021-03-07
10063,45.0,Male,80404.06,45.0,Silver,,2022-06-26
10064,22.0,Male,72434.01,96.0,Silver,UK,2018-03-26
10065,20.0,Female,86213.93,12.0,Silver,USA,2018-10-11
10066,61.0,Male,51882.22,39.0,Basic,Canada,2016-05-30
10067,48.0,Female,72521.76,,Gold,Australia,2016-02-29
10068,,Male,39289.25,78.0,Silver,,2016-01-26
10069,59.0,Other,74206.1,35.0,Silver,France,2022-12-31
10070,37.0,Female,60846.67,88.0,Gold,UK,2016-02-25
10071,36.0,Male,74052.01,99.0,Basic,Canada,2016-03-22
10072,,Female,85192.67,79.0,Gold,Canada,2017-03-21
10073,,Female,72016.45,13.0,Basic,UK,2022-04-25
10074,57.0,Female,53808.82,40.0,Basic,USA,2020-06-18
10075,20.0,Female,43680.42,21.0,Basic,France,2018-10-03
10076,40.0,Female,68040.16,58.0,,UK,2020-08-28
10077,24.0,Male,55710.94,67.0,Basic,Canada,2020-03-21
10078,40.0,Male,69953.99,72.0,Basic,Canada,2021-08-07
10079,,Female,52398.89,14.0,Basic,USA,2020-02-10
10080,63.0,Male,,63.0,Basic,USA,2021-07-21
10081,51.0,Male,56373.9,10.0,Basic,Australia,2020-05-10
10082,59.0,Male,67514.28,97.0,Basic,France,2020-03-23
10083,36.0,Female,61832.98,72.0,Basic,USA,2015-03-18
10084,26.0,Female,47803.71,56.0,Basic,UK,2022-07-27
10085,65.0,Female,87007.71,4.0,Platinum,USA,2018-06-06
10086,68.0,Female,57918.86,55.0,Silver,Australia,2015-12-03
10087,35.0,Female,26072.64,9.0,Platinum,,2019-12-07
10088,58.0,Female,,61.0,Basic,Germany,2021-12-16
10089,65.0,Male,59833.44,65.0,Gold,Germany,2021-09-09
10090,62.0,Male,57442.17,61.0,Silver,USA,2016-07-04
10091,59.0,Female,57144.09,56.0,Basic,Australia,2020-06-06
10092,42.0,Male,57228.56,87.0,Silver,,2021-09-14
10093,69.0,Female,85034.65,77.0,Basic,Australia,2018-05-22
10094,31.0,Female,66967.98,93.0,Silver,USA,2015-07-28
10095,61.0,Female,63905.67,53.0,Basic,Canada,2019-07-16
10096,42.0,Male,56058.91,44.0,Silver,Australia,2020-10-01
10097,36.0,Male,85927.11,56.0,Gold,USA,2019-06-16
10098,56.0,Female,72643.96,94.0,Platinum,Australia,2016-07-11
10099,32.0,Male,74835.81,39.0,,Australia,2018-03-03
10100,33.0,Female,64172.52,23.0,Gold,France,2018-01-17
10101,,Female,74999.06,21.0,Basic,Canada,2022-11-12
10102,57.0,Other,65897.76,77.0,Gold,,2021-10-01
10103,27.0,Female,54430.66,95.0,Silver,Australia,2015-05-09
10104,,Male,65541.24,13.0,Platinum,France,2015-08-31
10105,68.0,,91456.28,59.0,Basic,Canada,2016-06-30
10106,36.0,Male,63057.28,26.0,Silver,France,2020-06-04
10107,45.0,Male,79052.55,88.0,Silver,USA,2016-12-28
10108,38.0,Female,77870.7,89.0,Gold,Australia,2019-08-23
10109,64.0,Female,68443.05,47.0,Platinum,Australia,2017-09-30
10110,31.0,Female,84851.62,4.0,Basic,Germany,2020-03-24
10111,50.0,Male,27406.13,85.0,Silver,USA,2018-08-25
10112,65.0,Female,32454.33,71.0,Basic,USA,2015-09-09
10113,27.0,Male,85917.4,70.0,Silver,Germany,2022-04-24
10114,36.0,Female,50288.61,70.0,Gold,France,2018-01-04
10115,47.0,Female,61676.58,43.0,Silver,USA,2021-11-01
10116,,Male,86258.67,39.0,Gold,UK,2022-08-21
10117,20.0,Male,62994.75,31.0,Silver,Australia,2020-09-02
10118,54.0,Male,85344.13,73.0,Platinum,Australia,2016-08-25
10119,58.0,Female,54176.4,2.0,Gold,,2022-02-02
10120,35.0,Female,69238.42,85.0,Gold,,2019-09-21
10121,28.0,Female,60872.03,7.0,Gold,France,2020-10-28
10122,65.0,Male,,1.0,Silver,Germany,2021-06-11
10123,19.0,Female,56075.77,7.0,,France,2018-04-04
10124,29.0,Male,45535.45,9.0,Silver,Germany,2016-12-29
10125,23.0,Female,52985.71,89.0,Basic,Canada,2017-05-25
10126,60.0,Male,53651.21,48.0,Gold,Germany,2017-01-18
10127,57.0,Female,50292.75,,Gold,Germany,2022-01-14
10128,61.0,Female,49669.15,77.0,Basic,UK,2019-05-23
10129,46.0,Male,76825.76,95.0,Basic,Germany,2015-04-11
10130,47.0,Female,81117.29,60.0,,USA,2015-09-03
10131,19.0,Female,65878.91,70.0,Silver,Australia,2019-05-19
10132,26.0,Male,50290.06,78.0,Silver,Australia,2015-04-06
10133,64.0,Male,51239.54,58.0,Basic,France,2019-12-22
10134,19.0,Female,28906.33,49.0,Silver,UK,2021-04-17
10135,46.0,Female,,30.0,,Canada,2022-09-28
10136,50.0,,49759.05,,Basic,UK,2017-12-19
10137,27.0,Female,82066.51,4.0,Basic,Australia,2021-05-30
10138,51.0,Male,39328.29,93.0,Silver,USA,2016-10-08
10139,61.0,Male,51114.71,66.0,Basic,France,2018-03-07
10140,25.0,,58566.57,30.0,Platinum,UK,2016-09-15
10141,54.0,Female,66978.44,24.0,Silver,France,2021-09-19
10142,50.0,Other,87044.18,80.0,Gold,Germany,2017-08-10
10143,64.0,Male,39443.54,25.0,Silver,Canada,2015-07-17
10144,23.0,Female,55470.93,65.0,Platinum,Canada,2019-10-28
10145,61.0,Female,38577.46,76.0,Gold,UK,2022-03-01
10146,57.0,Male,71849.27,16.0,Basic,UK,2017-12-24
10147,62.0,Female,50296.59,55.0,Basic,USA,2015-05-30
10148,36.0,Female,58450.44,27.0,,USA,2020-07-29
10149,49.0,Male,57416.05,93.0,Silver,Canada,2015-07-26
10150,44.0,Female,61744.3,93.0,Silver,France,2016-12-12
10151,18.0,Male,57655.94,68.0,Platinum,UK,2021-06-03
10152,60.0,Male,45424.77,60.0,Silver,UK,2020-05-01
10153,69.0,Male,61273.5,58.0,Silver,Germany,2020-10-23
10154,50.0,Female,48084.19,96.0,Gold,France,2021-02-10
10155,57.0,Male,72218.45,57.0,Basic,UK,2021-09-28
10156,49.0,Female,60861.2,48.0,Gold,UK,2018-02-25
10157,22.0,Female,44403.86,41.0,Gold,Australia,2021-10-15
10158,34.0,Female,96103.13,68.0,Platinum,France,2015-08-20
10159,25.0,Female,84882.78,34.0,Basic,UK,2015-08-14
10160,59.0,Male,96652.09,34.0,Basic,France,2017-10-31
10161,51.0,Female,54856.57,2.0,Basic,,2021-01-10
10162,26.0,Male,47472.21,92.0,Silver,USA,2017-12-09
10163,40.0,Female,72097.49,1.0,Basic,France,2022-08-08
10164,52.0,Female,76620.42,87.0,Silver,Germany,2017-10-28
10165,67.0,Female,62950.91,37.0,Gold,Canada,2022-02-01
10166,24.0,Male,28443.9,83.0,Gold,France,2022-12-30
10167,32.0,Female,45283.43,59.0,Silver,Germany,2019-11-19
10168,37.0,Male,66337.57,91.0,Silver,Germany,2017-12-23
10169,67.0,Male,50097.4,43.0,Basic,Australia,2021-09-04
10170,42.0,Male,39524.85,59.0,Gold,UK,2019-05-22
10171,20.0,Male,56135.17,76.0,Gold,Germany,2019-08-25
10172,63.0,Female,11300.42,65.0,Basic,Germany,2020-08-17
10173,41.0,Female,50950.42,13.0,Gold,USA,2017-12-10
10174,51.0,Male,,1.0,Basic,Canada,2019-12-26
10175,63.0,Female,64655.95,45.0,Silver,,2022-04-16
10176,39.0,Male,68214.32,74.0,Basic,Canada,2015-04-23
10177,28.0,Female,65665.65,14.0,Platinum,USA,2015-12-10
10178,65.0,Female,73458.73,40.0,Basic,Canada,2019-10-11
10179,25.0,Female,57480.31,22.0,Silver,Australia,2021-04-21
10180,56.0,Male,38166.18,46.0,Basic,Australia,2020-04-04
10181,60.0,Female,60662.92,84.0,Gold,USA,2022-05-16
10182,52.0,Male,46867.49,47.0,Platinum,France,2018-07-22
10183,66.0,Female,39646.69,59.0,Basic,Canada,2018-04-06
10184,63.0,Female,68685.25,92.0,Basic,Australia,2020-05-25
10185,,Female,38806.76,12.0,Silver,France,2016-10-05
10186,25.0,Male,70203.14,57.0,Platinum,UK,2020-01-19
10187,54.0,Female,40617.62,80.0,Gold,Australia,2020-07-05
10188,44.0,,55641.81,65.0,Platinum,Germany,2019-06-11
10189,,Female,51539.66,18.0,Gold,Australia,2020-06-24
10190,57.0,Female,77053.42,68.0,Silver,UK,2020-04-19
10191,51.0,Female,68915.05,70.0,Basic,France,2022-03-02
10192,49.0,Female,47636.33,58.0,Gold,Germany,2017-11-05
10193,32.0,Male,57636.07,51.0,Silver,Australia,2020-07-11
10194,61.0,Female,79941.19,62.0,Silver,,2015-09-24
10195,34.0,Male,82395.29,62.0,Silver,UK,2019-10-10
10196,50.0,Female,39467.86,35.0,Platinum,UK,2015-10-22
10197,64.0,Female,79742.95,76.0,Basic,France,2020-03-01
10198,63.0,Male,78594.72,27.0,Gold,France,2016-06-25
10199,69.0,Female,62679.2,56.0,Gold,France,2017-12-28
10200,33.0,Female,58638.6,29.0,Basic,Germany,2019-09-17
10201,46.0,Female,51743.47,43.0,Platinum,Germany,2018-07-13
10202,26.0,Male,41198.94,17.0,Silver,Germany,2020-05-23
10203,50.0,Male,,37.0,Gold,USA,2016-04-01
10204,66.0,Other,57449.15,40.0,Silver,Canada,2018-03-13
10205,46.0,Male,66523.81,91.0,Basic,Australia,2016-04-05
10206,30.0,Female,66882.16,57.0,Silver,Germany,2022-07-08
10207,38.0,Male,97768.53,6.0,Gold,UK,2018-01-08
10208,38.0,Male,77950.26,100.0,Silver,Canada,2015-07-29
10209,22.0,Female,68203.75,59.0,Silver,Australia,2020-01-06
10210,27.0,Male,27945.57,59.0,,UK,2021-12-07
10211,23.0,Other,65884.64,71.0,Basic,Canada,2020-09-26
10212,68.0,Female,83734.01,43.0,Silver,Australia,2017-02-09
10213,30.0,Female,53595.59,84.0,Basic,Germany,2015-05-30
10214,18.0,Male,92860.22,74.0,Silver,Australia,2020-07-21
10215,37.0,Female,68157.97,15.0,Basic,,2017-08-19
10216,64.0,Male,64418.32,15.0,Gold,Germany,2022-03-19
10217,63.0,Female,45138.45,87.0,Silver,USA,2020-05-06
10218,25.0,Male,82555.5,10.0,Basic,France,2020-03-27
10219,27.0,Male,47540.6,68.0,Silver,Germany,2015-11-16
10220,26.0,Female,51534.4,33.0,Silver,UK,2016-03-17
10221,66.0,Female,31783.84,76.0,Basic,UK,2022-12-03
10222,58.0,Male,73442.31,9.0,Basic,France,2020-06-11
10223,20.0,Female,68814.98,27.0,Gold,France,2017-12-02
10224,28.0,Female,60153.03,,Basic,UK,2019-07-28
10225,29.0,Male,71103.67,11.0,Platinum,Germany,2018-02-13
10226,27.0,Male,69689.85,96.0,Basic,France,2020-04-03
10227,42.0,Male,54517.25,15.0,Basic,,2015-06-10
10228,66.0,Male,48227.44,71.0,Basic,Germany,2019-11-28
10229,66.0,Male,34270.92,90.0,Platinum,USA,2021-02-01
10230,42.0,Male,,8.0,Gold,UK,2020-11-26
10231,28.0,Female,40377.76,69.0,Gold,UK,2022-12-28
10232,53.0,Male,,66.0,Gold,UK,2017-06-03
10233,56.0,,57593.74,2.0,Silver,USA,2016-03-04
10234,43.0,Other,53969.54,74.0,Platinum,UK,2016-01-29
10235,31.0,Other,75697.74,17.0,Basic,USA,2018-01-07
10236,56.0,Female,45204.54,77.0,Silver,UK,2021-02-15
10237,57.0,Male,32280.26,9.0,Gold,USA,2018-11-22
